Sheet,Metric,Month,MonthParsed,Value,Property,Year,Month_Name,Is_Negative
Laurel Grove - CRES,Other - Expense,2024-05,2024-05-01,0.0,Laurel Grove,2024.0,May,False
Laurel Grove - CRES,Total Expense,2024-05,2024-05-01,-330.34833,Laurel Grove,2024.0,May,True
Laurel Grove - CRES,EBITDA (NOI),2024-05,2024-05-01,191.61988000000002,Laurel Grove,2024.0,May,False
Laurel Grove - CRES,Repl. Reserve Fund,2024-05,2024-05-01,115.18851999999998,Laurel Grove,2024.0,May,False
Laurel Grove - CRES,State Franchise Fee,2024-05,2024-05-01,0.0,Laurel Grove,2024.0,May,False
Laurel Grove - CRES,Partnership Professional Fees,2024-05,2024-05-01,-7.578100000000001,Laurel Grove,2024.0,May,True
Laurel Grove - CRES,Asset Management Fees,2024-05,2024-05-01,-4.506819999999999,Laurel Grove,2024.0,May,True
Laurel Grove - CRES,Debt Service,2024-05,2024-05-01,-202.20558000000003,Laurel Grove,2024.0,May,True
Laurel Grove - CRES,Other - Below Line,2024-05,2024-05-01,0.0,Laurel Grove,2024.0,May,False
Laurel Grove - CRES,Total Below Line,2024-05,2024-05-01,-99.10198000000005,Laurel Grove,2024.0,May,True
Laurel Grove - CRES,Renovations,2024-05,2024-05-01,0.0,Laurel Grove,2024.0,May,False
Laurel Grove - CRES,Monthly Cash Flow,2024-05,2024-05-01,92.51789999999997,Laurel Grove,2024.0,May,False
Laurel Grove - CRES,Property Asking Rent,2024-06,2024-06-01,514.703,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Loss to lease,2024-06,2024-06-01,-1.283,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Gross Scheduled Rent,2024-06,2024-06-01,513.42,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Vacancy,2024-06,2024-06-01,-57.28269,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Non Revenue Units,2024-06,2024-06-01,-18.232,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Concessions,2024-06,2024-06-01,-2.5,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Delinquency,2024-06,2024-06-01,-0.54284,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Effective Rental Income,2024-06,2024-06-01,434.86247,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Parking Garage Income,2024-06,2024-06-01,0.0,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Utility Income,2024-06,2024-06-01,75.25135999999999,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Other - Income,2024-06,2024-06-01,40.87478999999999,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Total Other Income,2024-06,2024-06-01,116.12614999999998,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Net Eff. Gross Income,2024-06,2024-06-01,550.98862,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,General & Admin.,2024-06,2024-06-01,-41.48928,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Management Fee,2024-06,2024-06-01,-11.720600000000001,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Payroll,2024-06,2024-06-01,-41.25117000000001,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Insurance,2024-06,2024-06-01,-40.51856,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Property Taxes,2024-06,2024-06-01,-107.36692,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Leasing & Marketing,2024-06,2024-06-01,-6.422,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Professional fees,2024-06,2024-06-01,0.0,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Landscaping,2024-06,2024-06-01,-5.58363,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Security & Life Safety,2024-06,2024-06-01,-1.089,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Repairs & Maintenance,2024-06,2024-06-01,-3.7341400000000005,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Unit T/O Refurbishment,2024-06,2024-06-01,-5.21602,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Utilities,2024-06,2024-06-01,-47.32576,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Trash Removal,2024-06,2024-06-01,-11.88941,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Miscellaneous,2024-06,2024-06-01,0.0,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Other - Expense,2024-06,2024-06-01,0.0,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Total Expense,2024-06,2024-06-01,-323.60649,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,EBITDA (NOI),2024-06,2024-06-01,227.38212999999996,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Repl. Reserve Fund,2024-06,2024-06-01,-7.64318,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,State Franchise Fee,2024-06,2024-06-01,0.0,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Partnership Professional Fees,2024-06,2024-06-01,-9.7879,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Asset Management Fees,2024-06,2024-06-01,-3.90687,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Debt Service,2024-06,2024-06-01,-168.45718,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Other - Below Line,2024-06,2024-06-01,0.0,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Total Below Line,2024-06,2024-06-01,-189.79513,Laurel Grove,2024.0,June,True
Laurel Grove - CRES,Renovations,2024-06,2024-06-01,0.0,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Monthly Cash Flow,2024-06,2024-06-01,37.58699999999996,Laurel Grove,2024.0,June,False
Laurel Grove - CRES,Property Asking Rent,2024-07,2024-07-01,514.703,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Loss to lease,2024-07,2024-07-01,-6.273,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Gross Scheduled Rent,2024-07,2024-07-01,508.42999999999995,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Vacancy,2024-07,2024-07-01,-60.661970000000004,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Non Revenue Units,2024-07,2024-07-01,-3.542,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Concessions,2024-07,2024-07-01,-9.05,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Delinquency,2024-07,2024-07-01,-83.89017999999999,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Effective Rental Income,2024-07,2024-07-01,351.28585,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Parking Garage Income,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Utility Income,2024-07,2024-07-01,73.87557000000001,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Other - Income,2024-07,2024-07-01,43.13518,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Total Other Income,2024-07,2024-07-01,117.01075,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Net Eff. Gross Income,2024-07,2024-07-01,468.2966,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,General & Admin.,2024-07,2024-07-01,-39.788779999999996,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Management Fee,2024-07,2024-07-01,-12.20749,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Payroll,2024-07,2024-07-01,-37.08998999999999,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Insurance,2024-07,2024-07-01,-40.7534,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Property Taxes,2024-07,2024-07-01,-107.36692,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Leasing & Marketing,2024-07,2024-07-01,-6.722,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Professional fees,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Landscaping,2024-07,2024-07-01,-5.33471,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Security & Life Safety,2024-07,2024-07-01,-1.089,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Repairs & Maintenance,2024-07,2024-07-01,-2.37826,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Unit T/O Refurbishment,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Utilities,2024-07,2024-07-01,-51.50536999999999,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Trash Removal,2024-07,2024-07-01,-12.20991,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Miscellaneous,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Other - Expense,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Total Expense,2024-07,2024-07-01,-316.44582999999994,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,EBITDA (NOI),2024-07,2024-07-01,151.85077000000007,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Repl. Reserve Fund,2024-07,2024-07-01,-1.6426599999999998,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,State Franchise Fee,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Partnership Professional Fees,2024-07,2024-07-01,-2.7035899999999997,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Asset Management Fees,2024-07,2024-07-01,-4.06916,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Debt Service,2024-07,2024-07-01,-194.17155,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Other - Below Line,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Total Below Line,2024-07,2024-07-01,-202.58696,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Renovations,2024-07,2024-07-01,0.0,Laurel Grove,2024.0,July,False
Laurel Grove - CRES,Monthly Cash Flow,2024-07,2024-07-01,-50.73618999999994,Laurel Grove,2024.0,July,True
Laurel Grove - CRES,Property Asking Rent,2024-08,2024-08-01,514.703,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Loss to lease,2024-08,2024-08-01,-7.878,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Gross Scheduled Rent,2024-08,2024-08-01,506.825,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Vacancy,2024-08,2024-08-01,-68.32949,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Non Revenue Units,2024-08,2024-08-01,-4.702,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Concessions,2024-08,2024-08-01,-9.0,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Delinquency,2024-08,2024-08-01,-66.11646,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Effective Rental Income,2024-08,2024-08-01,358.67704999999995,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Parking Garage Income,2024-08,2024-08-01,0.0,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Utility Income,2024-08,2024-08-01,73.5228,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Other - Income,2024-08,2024-08-01,42.01804,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Total Other Income,2024-08,2024-08-01,115.54084,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Net Eff. Gross Income,2024-08,2024-08-01,474.21788999999995,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,General & Admin.,2024-08,2024-08-01,-57.281719999999986,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Management Fee,2024-08,2024-08-01,-12.157290000000001,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Payroll,2024-08,2024-08-01,-58.64107999999999,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Insurance,2024-08,2024-08-01,-40.7534,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Property Taxes,2024-08,2024-08-01,-107.36692,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Leasing & Marketing,2024-08,2024-08-01,-10.7289,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Professional fees,2024-08,2024-08-01,0.0,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Landscaping,2024-08,2024-08-01,-6.323980000000001,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Security & Life Safety,2024-08,2024-08-01,-1.089,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Repairs & Maintenance,2024-08,2024-08-01,-4.69342,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Unit T/O Refurbishment,2024-08,2024-08-01,-5.380520000000001,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Utilities,2024-08,2024-08-01,-56.785940000000004,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Trash Removal,2024-08,2024-08-01,-10.813469999999999,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Miscellaneous,2024-08,2024-08-01,0.0,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Other - Expense,2024-08,2024-08-01,0.0,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Total Expense,2024-08,2024-08-01,-372.01563999999996,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,EBITDA (NOI),2024-08,2024-08-01,102.20224999999999,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Repl. Reserve Fund,2024-08,2024-08-01,-32.73415,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,State Franchise Fee,2024-08,2024-08-01,0.0,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Partnership Professional Fees,2024-08,2024-08-01,-30.65835,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Asset Management Fees,2024-08,2024-08-01,-4.05243,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Debt Service,2024-08,2024-08-01,-207.36874000000003,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Other - Below Line,2024-08,2024-08-01,0.0,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Total Below Line,2024-08,2024-08-01,-274.81367,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Renovations,2024-08,2024-08-01,0.0,Laurel Grove,2024.0,August,False
Laurel Grove - CRES,Monthly Cash Flow,2024-08,2024-08-01,-172.61142,Laurel Grove,2024.0,August,True
Laurel Grove - CRES,Property Asking Rent,2024-09,2024-09-01,514.703,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Loss to lease,2024-09,2024-09-01,-7.759,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Gross Scheduled Rent,2024-09,2024-09-01,506.94399999999996,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Vacancy,2024-09,2024-09-01,-68.09899,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Non Revenue Units,2024-09,2024-09-01,-9.363,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Concessions,2024-09,2024-09-01,-5.1,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Delinquency,2024-09,2024-09-01,-60.241659999999996,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Effective Rental Income,2024-09,2024-09-01,364.1403499999999,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Parking Garage Income,2024-09,2024-09-01,0.0,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Utility Income,2024-09,2024-09-01,51.47606999999999,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Other - Income,2024-09,2024-09-01,46.005669999999995,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Total Other Income,2024-09,2024-09-01,97.48173999999999,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Net Eff. Gross Income,2024-09,2024-09-01,461.6220899999999,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,General & Admin.,2024-09,2024-09-01,-54.795019999999994,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Management Fee,2024-09,2024-09-01,-9.989870000000002,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Payroll,2024-09,2024-09-01,-50.878319999999995,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Insurance,2024-09,2024-09-01,-40.7534,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Property Taxes,2024-09,2024-09-01,-107.36692,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Leasing & Marketing,2024-09,2024-09-01,-6.144229999999999,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Professional fees,2024-09,2024-09-01,0.0,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Landscaping,2024-09,2024-09-01,-5.33471,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Security & Life Safety,2024-09,2024-09-01,-1.089,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Repairs & Maintenance,2024-09,2024-09-01,-1.13875,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Unit T/O Refurbishment,2024-09,2024-09-01,-0.60712,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Utilities,2024-09,2024-09-01,-59.11715,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Trash Removal,2024-09,2024-09-01,-11.439969999999999,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Miscellaneous,2024-09,2024-09-01,0.0,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Other - Expense,2024-09,2024-09-01,0.0,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Total Expense,2024-09,2024-09-01,-348.65446,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,EBITDA (NOI),2024-09,2024-09-01,112.96762999999993,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Repl. Reserve Fund,2024-09,2024-09-01,-11.82488,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,State Franchise Fee,2024-09,2024-09-01,0.0,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Partnership Professional Fees,2024-09,2024-09-01,-20.79824,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Asset Management Fees,2024-09,2024-09-01,-3.3299600000000003,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Debt Service,2024-09,2024-09-01,-168.28294,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Other - Below Line,2024-09,2024-09-01,0.0,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Total Below Line,2024-09,2024-09-01,-204.23602,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Renovations,2024-09,2024-09-01,0.0,Laurel Grove,2024.0,September,False
Laurel Grove - CRES,Monthly Cash Flow,2024-09,2024-09-01,-91.26839000000007,Laurel Grove,2024.0,September,True
Laurel Grove - CRES,Property Asking Rent,2024-10,2024-10-01,514.703,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Loss to lease,2024-10,2024-10-01,-8.75265,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Gross Scheduled Rent,2024-10,2024-10-01,505.95034999999996,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Vacancy,2024-10,2024-10-01,-99.51457,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Non Revenue Units,2024-10,2024-10-01,-9.72123,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Concessions,2024-10,2024-10-01,-22.97186,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Delinquency,2024-10,2024-10-01,-55.38944,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Effective Rental Income,2024-10,2024-10-01,318.35325,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Parking Garage Income,2024-10,2024-10-01,0.0,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Utility Income,2024-10,2024-10-01,63.10537,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Other - Income,2024-10,2024-10-01,46.314980000000006,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Total Other Income,2024-10,2024-10-01,109.42035000000001,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Net Eff. Gross Income,2024-10,2024-10-01,427.7736,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,General & Admin.,2024-10,2024-10-01,-43.105459999999994,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Management Fee,2024-10,2024-10-01,-11.46455,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Payroll,2024-10,2024-10-01,-48.297430000000006,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Insurance,2024-10,2024-10-01,-40.7534,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Property Taxes,2024-10,2024-10-01,-107.36692,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Leasing & Marketing,2024-10,2024-10-01,-8.38156,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Professional fees,2024-10,2024-10-01,0.0,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Landscaping,2024-10,2024-10-01,-4.81971,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Security & Life Safety,2024-10,2024-10-01,9.201,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Repairs & Maintenance,2024-10,2024-10-01,-1.53202,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Unit T/O Refurbishment,2024-10,2024-10-01,-0.09,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Utilities,2024-10,2024-10-01,-69.38863,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Trash Removal,2024-10,2024-10-01,-11.77275,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Miscellaneous,2024-10,2024-10-01,0.0,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Other - Expense,2024-10,2024-10-01,0.0,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Total Expense,2024-10,2024-10-01,-337.7714299999999,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,EBITDA (NOI),2024-10,2024-10-01,90.00217000000009,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Repl. Reserve Fund,2024-10,2024-10-01,-11.29057,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,State Franchise Fee,2024-10,2024-10-01,0.0,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Partnership Professional Fees,2024-10,2024-10-01,-17.534779999999998,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Asset Management Fees,2024-10,2024-10-01,-3.82152,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Debt Service,2024-10,2024-10-01,-185.03378,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Other - Below Line,2024-10,2024-10-01,0.0,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Total Below Line,2024-10,2024-10-01,-217.68065,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Renovations,2024-10,2024-10-01,0.0,Laurel Grove,2024.0,October,False
Laurel Grove - CRES,Monthly Cash Flow,2024-10,2024-10-01,-127.67847999999992,Laurel Grove,2024.0,October,True
Laurel Grove - CRES,Property Asking Rent,2024-11,2024-11-01,514.703,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Loss to lease,2024-11,2024-11-01,-10.614,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Gross Scheduled Rent,2024-11,2024-11-01,504.089,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Vacancy,2024-11,2024-11-01,-83.40648,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Non Revenue Units,2024-11,2024-11-01,-9.689,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Concessions,2024-11,2024-11-01,-49.676,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Delinquency,2024-11,2024-11-01,-5.64022,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Effective Rental Income,2024-11,2024-11-01,355.6773,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Parking Garage Income,2024-11,2024-11-01,1.17273,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Utility Income,2024-11,2024-11-01,55.806819999999995,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Other - Income,2024-11,2024-11-01,34.174459999999996,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Total Other Income,2024-11,2024-11-01,91.15401,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Net Eff. Gross Income,2024-11,2024-11-01,446.83131000000003,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,General & Admin.,2024-11,2024-11-01,-42.54173,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Management Fee,2024-11,2024-11-01,-9.81057,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Payroll,2024-11,2024-11-01,-61.075739999999996,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Insurance,2024-11,2024-11-01,-40.7534,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Property Taxes,2024-11,2024-11-01,-107.36692,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Leasing & Marketing,2024-11,2024-11-01,-8.81956,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Professional fees,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Landscaping,2024-11,2024-11-01,-5.14471,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Security & Life Safety,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Repairs & Maintenance,2024-11,2024-11-01,-0.7817799999999999,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Unit T/O Refurbishment,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Utilities,2024-11,2024-11-01,-57.643440000000005,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Trash Removal,2024-11,2024-11-01,-11.00291,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Miscellaneous,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Other - Expense,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Total Expense,2024-11,2024-11-01,-344.94076,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,EBITDA (NOI),2024-11,2024-11-01,101.89055000000002,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Repl. Reserve Fund,2024-11,2024-11-01,-10.47934,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,State Franchise Fee,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Partnership Professional Fees,2024-11,2024-11-01,-3.8653000000000004,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Asset Management Fees,2024-11,2024-11-01,-3.27019,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Debt Service,2024-11,2024-11-01,-190.96242999999998,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Other - Below Line,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Total Below Line,2024-11,2024-11-01,-208.57726,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Renovations,2024-11,2024-11-01,0.0,Laurel Grove,2024.0,November,False
Laurel Grove - CRES,Monthly Cash Flow,2024-11,2024-11-01,-106.68670999999998,Laurel Grove,2024.0,November,True
Laurel Grove - CRES,Property Asking Rent,2024-12,2024-12-01,514.703,Laurel Grove,2024.0,December,False
Laurel Grove - CRES,Loss to lease,2024-12,2024-12-01,-9.429,Laurel Grove,2024.0,December,True
Laurel Grove - CRES,Gross Scheduled Rent,2024-12,2024-12-01,505.274,Laurel Grove,2024.0,December,False
Laurel Grove - CRES,Vacancy,2024-12,2024-12-01,-70.48975999999999,Laurel Grove,2024.0,December,True
Laurel Grove - CRES,Non Revenue Units,2024-12,2024-12-01,-15.76749,Laurel Grove,2024.0,December,True
Laurel Grove - CRES,Concessions,2024-12,2024-12-01,-35.52987,Laurel Grove,2024.0,December,True
Laurel Grove - CRES,Delinquency,2024-12,2024-12-01,-115.43141,Laurel Grove,2024.0,December,True
